id	day	men_anxiety	men_sadness	men_vigor	men_contentment	women_anxiety	women_sadness	women_vigor	women_contentment	beep
784	6	0	1.333333333	2.333333333	1.666666667	NA	NA	NA	NA	1
784	7	0	0	2.666666667	4	0	0	4	4	1
784	9	0.666666667	0	4	4	0	0	3	4	1
784	10	0.333333333	0	2.666666667	4	0.333333333	0	1.333333333	4	1
784	11	0	0	1.666666667	4	0	0	0.666666667	4	1
784	12	1.333333333	0	2.333333333	4	NA	NA	NA	NA	1
784	13	0.666666667	0	3.666666667	4	0.333333333	0	1.666666667	4	1
784	14	0	0	2.333333333	4	0	0	1.666666667	4	1
784	15	0.333333333	0	3	3.333333333	0	0	1.333333333	4	1
784	16	0	0	2.333333333	4	0	0	1.333333333	3.666666667	1
784	17	0	0	3.666666667	4	0	0	1.333333333	4	1
784	18	0.666666667	0.333333333	2.333333333	4	0	0	1	4	1
784	19	0.666666667	0	2.666666667	4	0	0	3.333333333	4	1
784	20	0.666666667	0	3.333333333	4	0	0	0	4	1
785	0	0.333333333	0	1.333333333	2	1.666666667	0.333333333	0.666666667	1.666666667	1
785	1	0	0.333333333	1.333333333	2	0	0.333333333	1.333333333	1.666666667	1
785	2	0	0	2	2.333333333	0	0	1.666666667	2.333333333	1
785	3	0.666666667	0.666666667	1	1	0.666666667	2	0.333333333	0.666666667	1
785	4	0.333333333	0.333333333	1.666666667	1.333333333	0.666666667	2	0.666666667	1.333333333	1
785	5	0	0.333333333	1	2	0.666666667	1.333333333	0.666666667	3	1
785	6	0.333333333	0	1.333333333	2	0	0	1	3.333333333	1
785	7	0.333333333	0.333333333	1.666666667	2.333333333	0	0	1.666666667	3	1
785	8	0	0	1.333333333	2	0	0	1.666666667	3.333333333	1
785	9	0	0	2	2.333333333	0	0	2	3.333333333	1
785	10	0	0	2	2.333333333	1	0	2.666666667	3.333333333	1
785	11	0	0	2.666666667	3	0	0	2.666666667	3.666666667	1
785	12	0	0	2.333333333	2.666666667	0	0	3.333333333	3.666666667	1
785	13	0	0	2	2.666666667	0	0	1.333333333	3.333333333	1
785	14	0	0	2.333333333	2.666666667	0	0.333333333	1.666666667	2.666666667	1
785	15	0	0	2.333333333	3	1	0.666666667	2	2.333333333	1
785	16	0	0	1.333333333	3	0	0	3	2.666666667	1
785	17	0	0	2	3.333333333	0	0.666666667	2.333333333	2	1
785	18	0	0	2	2.666666667	NA	NA	NA	NA	1
785	20	0	0	2.333333333	3	0.333333333	1.333333333	1.666666667	2	1
785	21	0	0	2.333333333	3.333333333	NA	NA	NA	NA	1
786	0	0.333333333	0.333333333	2	2.666666667	0.333333333	0	3	3.333333333	1
786	1	0.666666667	1.333333333	1	1.666666667	1.333333333	0	3	3	1
786	2	2	4	0	0	1	0.333333333	2.333333333	3	1
786	3	0	0	1.666666667	2.333333333	0.333333333	0.666666667	1.333333333	2.333333333	1
786	4	0	1	0.666666667	0.666666667	0	0	3.333333333	3.333333333	1
786	5	0.666666667	0.666666667	2	2	1.666666667	0.333333333	1.666666667	2.666666667	1
786	6	0.666666667	1	1.666666667	2	0.333333333	0	3	3	1
786	7	0.333333333	0.666666667	1.333333333	2.333333333	1	0.666666667	3	2.666666667	1
786	8	1	2.333333333	0	0	0.666666667	0	3.666666667	2	1
786	9	0	0	1.333333333	3	0.333333333	0	1	3.666666667	1
786	10	1	0.666666667	0	1.333333333	0	0	2.333333333	2.666666667	1
786	11	0.333333333	0	1.333333333	3	3	1.333333333	2.333333333	3	1
786	12	0	0	2.666666667	2.666666667	0.666666667	1.333333333	2.666666667	2.666666667	1
786	13	0	2.333333333	1	0	2.333333333	2	3	1.666666667	1
786	14	2.333333333	0.666666667	2.666666667	2.333333333	0.666666667	0	1	1.333333333	1
786	15	0	1	1.333333333	2	2.333333333	3	1.666666667	1.333333333	1
786	16	0	0	2.333333333	2	2.666666667	3	1.666666667	1.333333333	1
786	17	0	0	1.333333333	3	1.666666667	2.333333333	0.666666667	1.333333333	1
786	18	0	0	1.666666667	3	1.666666667	1.666666667	2	1.333333333	1
786	19	0	0	1.333333333	3	2	1	1.666666667	1.666666667	1
786	20	1	0.333333333	0	1.666666667	0	0	3	2.666666667	1
788	0	0.333333333	0	2.666666667	3.333333333	0	0	1.333333333	4	1
788	1	0	0	3	3.333333333	0	1	1.333333333	2.333333333	1
788	2	0	0	2.666666667	3.333333333	0	0	3.666666667	4	1
788	3	0	0	2.333333333	3.666666667	0	0.666666667	3	4	1
788	4	0	0	3.333333333	3.666666667	0	0	3.666666667	4	1
788	5	0	0	3	4	0	1.666666667	1	1.333333333	1
788	6	0	0	2.666666667	4	0	0	4	4	1
788	7	0	0	1.333333333	3.666666667	0	0	1.333333333	3.333333333	1
788	8	0	0	2	3.666666667	0	0	2.666666667	4	1
788	9	0	0	1.666666667	3	0	0	2	3.666666667	1
788	10	0	0	2	3	0	0	2	4	1
788	11	0	0	1	3	0	0	2.333333333	3.666666667	1
788	12	0	0	2	3	0	0.666666667	1	2.666666667	1
788	13	0.333333333	0	2.333333333	3	0	0	3.666666667	4	1
788	14	0.666666667	0	1.666666667	3	0	0	1.333333333	4	1
788	15	0	0	2	2.666666667	0	0.666666667	1	2.666666667	1
788	16	0	0	2	3	0	0	1.333333333	3.333333333	1
788	17	0	0	2.666666667	3.666666667	0	0	1.333333333	3	1
788	18	0	0	1.333333333	3	0	0	2	3.333333333	1
788	19	0	0	2	3	0	0	3	4	1
788	20	0	0	2	3.333333333	0	0	1.333333333	3.333333333	1
788	21	0	0	2	4	0	0	1	3.333333333	1
789	0	0.333333333	0	2	3.333333333	0.333333333	0.333333333	3	3	1
789	1	0.666666667	0	2.666666667	3.333333333	1.666666667	0.333333333	2	2.666666667	1
789	2	0.333333333	0	2.666666667	4	1	0	2.333333333	3.333333333	1
789	3	0	0	2.333333333	3.333333333	1	0	2.666666667	3.333333333	1
789	4	1	0	2	4	0.666666667	0	2.666666667	3.666666667	1
789	5	0	0	2.333333333	3.666666667	0	0	3.333333333	3.666666667	1
789	6	0.333333333	0	2	4	1	0	2.666666667	3.666666667	1
789	7	0.666666667	0	2	4	1	0	2.666666667	4	1
789	8	0.666666667	0.333333333	1.666666667	3.333333333	0.666666667	0	2.666666667	3.333333333	1
789	9	0.666666667	0	2.333333333	3.666666667	0.666666667	0	2.666666667	3.666666667	1
789	10	0.333333333	0	2.333333333	3.666666667	1	0.333333333	2.333333333	2.666666667	1
789	11	0.333333333	0	2	3.666666667	0.666666667	0	2.666666667	4	1
789	12	0.666666667	0	2	3.333333333	1	0	2	3.666666667	1
789	13	1	0	2	3.333333333	1.333333333	0	2.666666667	3.333333333	1
789	14	1	0	2.333333333	3.333333333	1	0	3	4	1
789	15	0.666666667	0	2	3.666666667	1.333333333	0	2	3.666666667	1
789	16	1	1	1.333333333	2	1	0	2.666666667	4	1
789	17	0.333333333	0	2	3.333333333	1.333333333	0	2.333333333	4	1
789	18	0.333333333	0	2.333333333	3.333333333	0.666666667	0	2.666666667	4	1
789	19	1.666666667	0	2.333333333	3.333333333	0.666666667	0	2	4	1
789	20	0.666666667	0	2	3.333333333	1	0	3	4	1
790	0	1.666666667	1.333333333	3	1.666666667	1.333333333	0.333333333	2	2	1
790	1	1.666666667	1.333333333	3	1.333333333	2	2.666666667	1	0.666666667	1
790	2	1.333333333	0.666666667	2	1.666666667	0.666666667	0.333333333	1	2.666666667	1
790	3	2	0.666666667	1.333333333	2	0	0.666666667	0.666666667	2	1
790	4	2.333333333	1.666666667	1.333333333	1	0.333333333	1	0.666666667	1.666666667	1
790	5	1.666666667	0.333333333	2.333333333	1.666666667	0.333333333	0	1.333333333	2	1
790	6	2.333333333	2	1.666666667	1	0.666666667	2	0	0.333333333	1
790	7	2	2	1	1	0.333333333	0	1	2	1
790	8	2.666666667	2.666666667	1	0.666666667	1	0.666666667	0.666666667	1	1
790	9	2.333333333	1.666666667	1	1.333333333	0	0	1.333333333	2.666666667	1
790	10	2.333333333	1.666666667	1	1.333333333	0.666666667	0	1	1.666666667	1
790	11	2.333333333	2	1	1	0.333333333	0.666666667	1	2	1
790	12	2.333333333	2	0.666666667	0.666666667	0	0	1	2.333333333	1
790	13	2	1.333333333	2	0.666666667	1	0.333333333	1	2	1
790	14	2.333333333	1.333333333	1	1	0.666666667	0	1.666666667	2	1
790	15	2	1.333333333	1.666666667	1	1.666666667	1	0.333333333	1	1
790	16	2.333333333	1.333333333	1.333333333	1	1	0.666666667	1.333333333	2	1
790	17	2.333333333	0.666666667	0.333333333	0.666666667	0.666666667	0.333333333	1	2	1
790	18	2.333333333	2	2.333333333	1.666666667	1	0.333333333	1	1.666666667	1
790	19	3.333333333	1	2	2	0.333333333	1	0.666666667	2	1
790	21	2.333333333	1.333333333	1.666666667	1	NA	NA	NA	NA	1
791	0	0	0	3.333333333	3.666666667	1	0.333333333	0.666666667	1.666666667	1
791	1	0	0	2	3	0.333333333	0	3	3	1
791	2	0	0	1.666666667	3	0.333333333	0	1	2.666666667	1
791	3	0	0	0.666666667	3.666666667	0.333333333	0	2	2.666666667	1
791	4	0	0	1.333333333	3	0	0	3	3.666666667	1
791	5	0	0	1.333333333	3.333333333	0.666666667	0.333333333	1	2.666666667	1
791	6	0	0	1.333333333	3	0.333333333	0	3.666666667	4	1
791	7	0	0	1.333333333	2.333333333	0.333333333	0.666666667	4	3.666666667	1
791	8	0	0	1.666666667	3	0	0	4	4	1
791	9	0	0	2.333333333	3	0.666666667	0	1.333333333	3.666666667	1
791	10	0	0	2	3	0.333333333	0	4	4	1
791	11	0	0	1.333333333	2.666666667	0	0	2.333333333	4	1
791	12	0	0	1.333333333	3.666666667	1	0	3	2.333333333	1
791	13	0	0	2	3	1.333333333	0	2.666666667	4	1
791	14	0	0	1.333333333	3	0	0	4	4	1
791	15	0	0	1.333333333	3	0.333333333	0	3	3	1
791	16	0	0	1.333333333	2.666666667	0	0	4	4	1
791	17	0	0	1.333333333	2.333333333	0	0	2.333333333	3.333333333	1
791	18	0	0	1.333333333	2.666666667	0.666666667	0	4	4	1
791	19	0	0	0.666666667	3	0.333333333	0	4	4	1
791	20	0	0	0.666666667	2.333333333	0.333333333	0	3.666666667	4	1
792	0	1.333333333	0.333333333	1	1.333333333	0	0	2	4	1
792	1	1	0.666666667	1	1.333333333	0.333333333	0	3	4	1
792	2	0.666666667	0.666666667	1	1.666666667	0	0	1.666666667	3.666666667	1
792	3	0.666666667	0.333333333	1	1	0.333333333	0	2.666666667	3.666666667	1
792	4	0.333333333	0.666666667	0.666666667	1.666666667	0	0	3.333333333	4	1
792	5	1.333333333	1	1	1	0.333333333	0	2.666666667	3.333333333	1
792	6	0.333333333	0.666666667	1.333333333	1.666666667	0	0	3.666666667	4	1
792	7	0.666666667	1.333333333	1.333333333	1.333333333	0	0	2.333333333	4	1
792	9	1	1	1	1.666666667	1.333333333	1.666666667	0.666666667	1.333333333	1
792	10	1	1	1	0.666666667	0.333333333	0	2.333333333	4	1
792	11	0.666666667	0.666666667	1	1	0	0	2.666666667	4	1
792	12	1.333333333	1	0.333333333	1.333333333	0.666666667	0.333333333	2.666666667	4	1
792	13	1.333333333	1.666666667	0.666666667	0.666666667	1	0.333333333	1.666666667	4	1
792	14	1	1	1.333333333	1.333333333	1.333333333	0	2.333333333	4	1
792	15	1	1	1.666666667	1.333333333	0.666666667	0	2.333333333	4	1
792	16	1	1	1.333333333	1	0.333333333	0	3	4	1
792	17	1	1.333333333	1	1.666666667	0	0	1.666666667	2.666666667	1
792	18	1	1.333333333	1	1.666666667	1	0.333333333	2	3	1
792	19	1	1	1	1.666666667	0	0	3.333333333	4	1
792	20	0.666666667	1.333333333	1	1.666666667	0.666666667	0	2.666666667	4	1
793	0	1	1.333333333	1	2	0	0	2.333333333	2.333333333	1
793	1	2	1.666666667	1	1	0	0	2.666666667	2	1
793	2	1	0.333333333	1.333333333	1.333333333	0	0	1.333333333	1.666666667	1
793	3	1	0.666666667	2	2.333333333	0	0	1.333333333	3	1
793	4	0	0	2.666666667	3.333333333	0	0	0.666666667	2	1
793	5	1.666666667	1	1	1.666666667	0	0.333333333	0.666666667	2	1
793	6	0.333333333	0	1.666666667	2	0	0.666666667	2	2	1
793	7	0.333333333	0.333333333	2.333333333	3	0.333333333	0.333333333	3	2	1
793	8	0.666666667	0	1.666666667	2.666666667	0	0	1.666666667	2	1
793	9	0	0.333333333	2	2	0	1.333333333	0.666666667	0.333333333	1
793	10	1	0	2.666666667	3	0	0.333333333	0.333333333	1.333333333	1
793	11	0	0	2.333333333	2.666666667	0	0	2	2	1
793	12	1	0	2.333333333	3.666666667	0	0.333333333	1.333333333	1.666666667	1
793	14	0.333333333	2.666666667	0	1	0	0	1	2	1
793	15	0.333333333	0	2.333333333	3	0	0	1	1.666666667	1
793	16	0.666666667	1.333333333	0.666666667	1.666666667	0	2	0.666666667	0.666666667	1
793	17	1.666666667	2	0.333333333	1.666666667	0	0	1.333333333	2	1
793	18	0.666666667	0	2	3	0	0.333333333	1.333333333	2	1
793	19	0.666666667	0.333333333	2	2.666666667	0	0	1.666666667	1.333333333	1
793	20	0.666666667	0	2	3	0	0	2.333333333	2.666666667	1
794	0	1.666666667	0	3.666666667	4	0.333333333	0	3	3.666666667	1
794	1	0.666666667	1	3.666666667	3.333333333	0.333333333	2	1	1	1
794	2	0	0.666666667	1.333333333	2.333333333	0.666666667	1.333333333	1	0.333333333	1
794	3	1.666666667	0	3	3.666666667	0	0.333333333	1.333333333	1.666666667	1
794	4	0.333333333	0	4	4	0	0.333333333	1.333333333	1.666666667	1
794	5	0	0	2.333333333	3.333333333	0	0.333333333	1	1.666666667	1
794	6	0	0	3	3.666666667	1	1.333333333	0.666666667	1.333333333	1
794	7	0	0	3	3.333333333	0	0	1	2.333333333	1
794	8	0	0	3.333333333	4	0	0	1.666666667	2.333333333	1
794	9	0	0	2.666666667	3.333333333	0	0	1.666666667	2.666666667	1
794	10	0.666666667	0	3.333333333	4	0.333333333	0	1.333333333	3	1
794	11	0.333333333	0	2.333333333	4	0	1	0	1.666666667	1
794	12	0	0	2.666666667	3.666666667	0	1.666666667	0.333333333	1	1
794	13	0	0	2.333333333	3.333333333	0.666666667	0	2	2.666666667	1
794	14	0	0	3.333333333	4	0	0	1.333333333	2	1
794	15	0	0	2	3	0	0.333333333	1.333333333	2.333333333	1
794	16	0	0	2.333333333	3.666666667	0	0	1.333333333	2	1
794	17	0	0	2.333333333	3	0.666666667	0.333333333	0.666666667	1.666666667	1
794	18	0	0	2.333333333	3.666666667	0	0.333333333	0.333333333	1.666666667	1
794	19	0	0	3.333333333	3.666666667	0.333333333	0	1	2.333333333	1
794	21	0.333333333	0	3	3.333333333	NA	NA	NA	NA	1
795	0	1.333333333	0.666666667	2	2	2	0.666666667	1.333333333	2.666666667	1
795	1	0.666666667	0	2.333333333	2.333333333	1.666666667	1	1	2.333333333	1
795	2	0.666666667	0.333333333	2	2.666666667	0	0.666666667	0.333333333	2.666666667	1
795	3	2	1.666666667	1.666666667	2	2.666666667	3	2.333333333	2	1
795	4	0	0	2.333333333	3	0.333333333	0.333333333	1.333333333	2.333333333	1
795	5	1.333333333	0.666666667	2.333333333	2	0.666666667	1.333333333	0.666666667	2.666666667	1
795	6	0.666666667	0	2.333333333	3	1	1	0.333333333	2.666666667	1
795	7	2	1.333333333	0.333333333	1	0	0.666666667	0.333333333	2	1
795	8	1	1	2	2	1	1	0.333333333	3	1
795	9	1.666666667	1	1	2	0.333333333	0.333333333	0	1.666666667	1
795	10	0.666666667	0.333333333	3	2.666666667	1	0.333333333	0.333333333	3	1
795	11	2	1.666666667	1.333333333	1.666666667	2	1.333333333	0	1	1
795	12	0.666666667	0.333333333	2.333333333	2.666666667	1.333333333	0.333333333	1	2.333333333	1
795	13	0.333333333	0	2.333333333	3	1.333333333	0	0.333333333	3	1
795	14	1	1	1.333333333	1.666666667	1.333333333	0	0	2.333333333	1
795	15	1.666666667	2	0.333333333	1	1.333333333	1	0.333333333	2.333333333	1
795	16	0.666666667	0.666666667	2	2	0.666666667	0.666666667	0.333333333	2.666666667	1
795	17	0.666666667	0.333333333	1	2	1	0	0.666666667	3	1
795	18	1	1	1.333333333	2	1.333333333	1.333333333	0.333333333	2.333333333	1
795	19	0	0	3	3.666666667	0.333333333	0	0.333333333	3	1
795	20	0	0	2.333333333	3	1	0.666666667	0.333333333	2.666666667	1
796	0	0	0	1	2.666666667	0	0	0.333333333	1.333333333	1
796	1	0	0	3	4	0	0	2	3.333333333	1
796	2	0	0	2.666666667	4	0	0	1.666666667	3.333333333	1
796	3	0	0	3.666666667	4	0	0	2.333333333	3.333333333	1
796	4	0	0	2.666666667	4	0	0	3.333333333	4	1
796	5	0	0	2.666666667	4	0	0	0.333333333	2.333333333	1
796	6	0	0	3	4	0	0.666666667	1.333333333	2	1
796	7	0	0	2.666666667	4	0	0	0.333333333	3	1
796	8	0	0	2.333333333	4	0	0	0.333333333	1.333333333	1
796	9	0	0	1	2.333333333	0.333333333	0.333333333	0.666666667	2.333333333	1
796	10	0	0	2.666666667	4	0	0	2.666666667	3.333333333	1
796	11	0	0	1.333333333	3	0	0	2	3.333333333	1
796	12	0	1.333333333	0.666666667	2.333333333	0	0	2.333333333	4	1
796	13	0	0	2.666666667	4	0	0	1.666666667	4	1
796	14	0	1	0.333333333	1	0	0	1.666666667	3.333333333	1
796	15	0	0	2	4	0	0	0.333333333	2.333333333	1
796	16	0	0	1.666666667	4	0	0	2	3.333333333	1
796	17	0	0	2	2.666666667	0	0.666666667	0.333333333	1.666666667	1
796	19	0	0	3	4	0.333333333	0	1.666666667	3.666666667	1
796	20	0	0	1.333333333	3	0	0	1	2.666666667	1
796	21	0	0	2	4	0	0	0	2	1
797	0	0.333333333	0	3.666666667	4	1	1	2	1.666666667	1
797	1	0.333333333	0	3.333333333	4	0	0	3	2.666666667	1
797	2	0.333333333	0	3.333333333	4	0	0.666666667	2	2	1
797	3	0.666666667	0	4	4	0	0	2	2.333333333	1
797	4	0	0	4	4	0	0	3	2	1
797	5	0	0	4	4	0	0	2.333333333	2.666666667	1
797	6	0	0	4	4	0	0	2.666666667	2	1
797	7	0	0	4	4	0	0	2.666666667	2.333333333	1
797	9	0.333333333	0	3.666666667	4	0	0	3	2.333333333	1
797	10	0	0	4	4	0	0	3	3	1
797	11	0	0	4	4	0	0	3	3	1
797	12	0	0	4	4	0	0	2.333333333	3	1
797	13	0	0	4	4	0	0	3	3	1
797	14	0	0	4	3.666666667	0	0	3	3	1
797	15	0	0	3.333333333	3.333333333	0	0	2.333333333	3	1
797	16	0	0	3.333333333	4	0	0	2.333333333	3	1
797	17	0	0	4	4	0	0	2.333333333	3	1
797	18	0	0	4	4	0	0	1.666666667	2	1
797	19	0	1.333333333	3.666666667	4	0	0	2	3	1
797	20	0	0	3.666666667	4	0	0	2.333333333	3	1
798	0	0.666666667	0	2	2.666666667	1	0.333333333	1.666666667	2	1
798	1	0.666666667	0	2.333333333	3	0.666666667	0	2	2.333333333	1
798	2	0.333333333	0	1.666666667	3	1	0.666666667	1.666666667	2	1
798	3	0.333333333	0	1.333333333	2.666666667	1.333333333	0.333333333	1.666666667	2	1
798	4	0	0	1.666666667	3	1.333333333	0	1.666666667	2	1
798	5	0.333333333	0	1	2.666666667	0.333333333	0	1.333333333	2	1
798	6	0	0	1	3	0.333333333	0	1.333333333	2	1
798	7	0	0	1	3	0.666666667	0	1.333333333	2	1
798	8	0.333333333	0	2.333333333	3	0.333333333	0.333333333	1.333333333	2	1
798	9	0	0	1.666666667	3.333333333	0.666666667	0	1.666666667	2.333333333	1
798	10	0	0	1	3	1.333333333	0.333333333	1.333333333	1.666666667	1
798	11	0	0	1.666666667	3.333333333	1	0.333333333	1.666666667	1.666666667	1
798	12	0	0	1.666666667	3	0.333333333	0	1.666666667	2	1
798	13	0	0	1	3	0.333333333	0	1.666666667	2.333333333	1
798	14	0.333333333	0	1	3.333333333	0.333333333	0	1.333333333	1.666666667	1
798	15	0.333333333	0	2.333333333	3.333333333	0.333333333	0	1.333333333	1.666666667	1
798	16	0.333333333	0	1.333333333	3	0.333333333	0	1.666666667	2	1
798	17	0	0	2.333333333	3	0	0	2	2.666666667	1
798	18	0.333333333	0	2	3.333333333	0.333333333	0	1.666666667	2	1
798	19	0.333333333	0	1.333333333	3	0.333333333	0	1	2.666666667	1
798	20	0.666666667	0	1.333333333	3	0	0	2.333333333	2.666666667	1
800	0	0.333333333	0	3	4	0.333333333	0	3	3	1
800	1	1.666666667	1	2.666666667	3	1.333333333	0	0.333333333	1.333333333	1
800	2	0.333333333	0	1.333333333	2.666666667	0.666666667	0	3	2.666666667	1
800	9	1	1	2.666666667	3	0.666666667	0	2	3	1
800	10	1.666666667	1.666666667	2.666666667	3	0	0	2	3	1
800	11	1.666666667	1.333333333	2.333333333	2.333333333	0	0	1.333333333	2.666666667	1
800	12	1.666666667	1	2.666666667	2.666666667	0.333333333	0	2.333333333	2.666666667	1
800	13	0.666666667	0.666666667	3	3	0	0	3	3	1
800	14	1	1.333333333	3	3	0	0	2	2	1
800	15	2	0	2.666666667	3	0	0	2	2.333333333	1
800	16	0.666666667	0.666666667	3	2.333333333	1	0	1.333333333	2	1
800	17	0.333333333	0.333333333	2.666666667	2.666666667	0	0	1.666666667	2	1
800	18	0.666666667	0	3	3	0	0	2	2.333333333	1
800	19	0.666666667	0	3	3	0	0	2	2.333333333	1
800	20	1.333333333	0.333333333	2.333333333	2.666666667	0	0	2.333333333	2	1
800	21	0	0	3	3.333333333	0.333333333	0	2.666666667	3	1
800	22	0	0	3	3	0	0	2	2.333333333	1
800	23	1.333333333	0.333333333	2	2.666666667	0	0	2.666666667	3	1
800	24	0.333333333	0.333333333	3.333333333	3	0	0	2	3	1
800	25	0	0	3	3	0	0	3	3	1
800	26	0	0	3	3	0	0	3	3	1
800	27	1	0.666666667	2.333333333	2.666666667	0	0	3	3	1
800	28	0	0	3	3	0	0	3	3	1
801	0	0	0	2.333333333	3	0	0	1.666666667	2.333333333	1
801	1	0	0	1.666666667	3.333333333	0.333333333	0.333333333	2.666666667	3	1
801	2	0	0.666666667	2	2.666666667	0.333333333	0	2.666666667	2	1
801	3	0	0	2.666666667	4	0	0	2.333333333	3	1
801	4	0	0	4	4	0	0	2	2.333333333	1
801	6	0	0	2.333333333	3.333333333	0	0	3.333333333	3	1
801	8	0.333333333	0	2.666666667	4	0	0.333333333	1.333333333	2	1
801	9	0	0	3.666666667	4	0	0	2.333333333	3	1
801	10	0	0	4	4	0	0	2	2.666666667	1
801	11	0	0	3.333333333	3.666666667	0	0	2.333333333	3	1
801	12	0	0	4	4	0	0	2.666666667	3	1
801	13	0	0	2.666666667	4	0	0	2	2.666666667	1
801	14	0	0	4	4	0	0	3	3	1
801	15	0	0	4	4	0	0	2.666666667	2.666666667	1
801	16	0	0	4	4	0	0	2.333333333	3	1
801	17	0	0	4	4	0	0	3	3.666666667	1
801	20	0	0	4	4	0	0	2	3	1
801	21	0	0	4	4	NA	NA	NA	NA	1
801	22	0	0	2.666666667	2.666666667	NA	NA	NA	NA	1
803	0	0	0	1	2.666666667	1.333333333	1.666666667	1	1.666666667	1
803	1	0	0	1	2.333333333	0	0	2.333333333	3	1
803	2	0	0	3	3	0.666666667	0	2	2.666666667	1
803	3	1.333333333	0	1	1.666666667	1	1	2.333333333	2	1
803	4	0	0	1.333333333	2.666666667	0.666666667	1.333333333	1	1.666666667	1
803	5	0	0	1.333333333	2.666666667	0.333333333	0.333333333	0.666666667	2.666666667	1
803	6	0.333333333	1	0.666666667	1.666666667	0.333333333	0.666666667	1.333333333	2.666666667	1
803	7	0	0	1	2.333333333	0.666666667	0	1.666666667	3	1
803	8	0	0	1.333333333	3	0.666666667	0.333333333	1.666666667	3.333333333	1
803	9	0	0	2.333333333	2.666666667	0.666666667	0.666666667	1	2.666666667	1
803	10	0	0	0.666666667	3	0	0	2	2.666666667	1
803	11	1	0	1.666666667	2.666666667	1	0.333333333	1	1.666666667	1
803	12	0	0	2.666666667	3	0.666666667	0	0	2.666666667	1
803	13	0	0	3	3	0.666666667	0	2	3.666666667	1
803	14	0	0	0.333333333	3	0.333333333	0	2	3	1
803	15	0.333333333	1	2	3	0	0	1.666666667	3.333333333	1
803	16	0	0	3	3.333333333	0.333333333	0	2.333333333	4	1
803	17	0	1.333333333	3	2.333333333	0.333333333	0.666666667	0.333333333	2.333333333	1
803	18	0	0	2	3	0	0	0.666666667	3	1
803	19	0.333333333	0	1.333333333	2.333333333	0	0	1.666666667	2.666666667	1
803	20	0	0	1.333333333	2	0.333333333	0	1.666666667	3.333333333	1
803	21	0	0	3	3.333333333	0	0	1.666666667	3.666666667	1
804	0	0.333333333	0	4	4	0	0	1	3.666666667	1
804	1	0	0.333333333	3	3.333333333	0.333333333	0	1.333333333	4	1
804	2	0.666666667	0	3	3	0	0.333333333	0.666666667	3.666666667	1
804	3	0	0	3.333333333	4	0	0	1	4	1
804	4	0	0	3.333333333	4	0	0	1	4	1
804	5	1.666666667	0	4	4	0	0	3	4	1
804	6	0	0.333333333	2	3.666666667	0	0.666666667	0.666666667	2.666666667	1
804	7	0	0.333333333	3	4	0	0	1.333333333	3.666666667	1
804	8	0	0	2.666666667	4	0.333333333	0	2.333333333	3.666666667	1
804	10	1	1.333333333	2	2	0.333333333	1.666666667	1	3.666666667	1
804	11	0.666666667	0	2	3	0	0	1.333333333	4	1
804	13	0.666666667	0	1.666666667	3	0.333333333	0.333333333	1	4	1
804	14	2	0	2	3	0	0	1	3.666666667	1
804	15	1.333333333	0	2.666666667	4	0.333333333	0	1.666666667	4	1
804	16	2.333333333	2.333333333	1	0.666666667	0.666666667	0.666666667	0.666666667	2.666666667	1
804	17	1	0.333333333	1.666666667	3	0	0.666666667	1.333333333	4	1
804	18	1.333333333	0	2.666666667	3.333333333	0.666666667	0	1.333333333	3.666666667	1
804	20	0	0.333333333	2.666666667	3.333333333	0.333333333	0	1.666666667	4	1
805	0	0	0	2.333333333	3	1	0.333333333	1.666666667	3	1
805	1	0	0	2.333333333	3.666666667	1.333333333	0.666666667	0.666666667	2	1
805	2	0	0	1.333333333	4	0.333333333	0.333333333	1.333333333	3	1
805	3	0.333333333	0	3.333333333	4	0.333333333	0	3.333333333	3.333333333	1
805	4	0	0	2	4	0	0.333333333	0.333333333	2.666666667	1
805	5	0	0	2	3.666666667	0	0	1.333333333	3	1
805	6	0	0	1.333333333	4	0	0	3	3	1
805	7	0	0	2.666666667	4	0.333333333	1.333333333	0.333333333	2	1
805	8	0	0	3	4	0	0.333333333	0.333333333	2	1
805	9	0	1.666666667	1.333333333	2.666666667	0	0	1.333333333	3	1
805	10	0	0	1.333333333	3.333333333	0.333333333	0	2	3.333333333	1
805	11	0	0	1	3.333333333	0.666666667	0.333333333	0	2.666666667	1
805	12	0	0	3	4	0.666666667	0.666666667	0	2	1
805	13	0	0	1.666666667	4	0	0	0	2	1
805	14	0	0	3	4	0.333333333	1.333333333	0.333333333	1	1
805	15	0	0	2	4	0	0	1.333333333	3	1
805	16	0	0	2	3	0.333333333	1.333333333	0	2.333333333	1
805	17	0	0	2	3.666666667	0.333333333	0.333333333	1.333333333	2.666666667	1
805	18	0	0	1.333333333	3	0.666666667	0.666666667	0.333333333	2	1
805	19	0	0	2	3.333333333	0.666666667	0	0	2.333333333	1
805	20	0	0	1.666666667	3	1	1.666666667	0	2	1
806	0	0	1.333333333	1	1.666666667	1.666666667	0.666666667	1	2.333333333	1
806	1	0	0.666666667	2.333333333	3.333333333	0.666666667	0	1.666666667	3	1
806	2	0.333333333	0	2.333333333	3	1.333333333	0.666666667	1	2.333333333	1
806	3	0.333333333	0	2.666666667	3.666666667	0.333333333	0	1	3	1
806	4	0	0	1.666666667	3.333333333	0.333333333	0	1	3	1
